timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-29T15:01:53,codecarbon,005b9eda-c7a5-4608-982d-c78b496317c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1623904699990817,4.9354636918861054e-08,3.039256978512356e-07,14.0,0.0,5.552003860473633,6.310613050017209e-07,0,2.4965813893662616e-07,8.80719443938347e-07,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:02:19,codecarbon,60bdd60a-7ca6-4e7d-95b5-23a65c649ec6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.43350208999982,6.5231800256741446e-06,3.043450388220808e-07,14.0,0.0,5.552003860473633,8.335172630556068e-05,0,3.3052564022142245e-05,0.0001164042903277,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:09:20,codecarbon,56e26eb0-3d6a-4626-9c49-e1021c79f93b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1461513460017158,4.4412781386309455e-08,3.038821235747499e-07,14.0,0.0,5.552003860473633,5.679386416603746e-07,0,2.245947973072987e-07,7.925334389676733e-07,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:09:47,codecarbon,93baad79-92a8-40c6-b1a9-f135fe6690a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.42671137999787,6.521148280277504e-06,3.0434667106054765e-07,14.0,0.0,5.552003860473633,8.332516136389637e-05,0,3.304287304566666e-05,0.0001163680344095,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:18:40,codecarbon,33f24f0d-9df8-4011-b2d9-3f59c0fe3658,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1553850380005315,4.722529910658073e-08,3.039243656549428e-07,14.0,0.0,5.552003860473633,6.038542144556736e-07,0,2.388678024714791e-07,8.427220169271528e-07,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:19:06,codecarbon,428f06c5-aab6-4cbd-a436-ea311231ed8a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.42705272900276,6.216857213844418e-06,3.043443073418808e-07,14.0,0.0,5.552003860473633,7.94371350616772e-05,0,3.15009119028371e-05,0.0001109380469645,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:28:10,codecarbon,fba803aa-8180-4567-9fd3-c72542fb8477,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1707198270014487,5.189541039685664e-08,3.039799846822493e-07,14.0,0.0,5.552003860473633,6.635018911098692e-07,0,2.62556932153512e-07,9.260588232633812e-07,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:28:36,codecarbon,99bb87fb-cfd1-4a47-8e20-3258e8e173ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.827130169996963,6.338680510883991e-06,3.043472844864308e-07,14.0,0.0,5.552003860473633,8.099365459499393e-05,0,3.2118294420584334e-05,0.0001131119490155,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:33:11,codecarbon,2094c7e3-c26c-45ed-9427-3b48b0af21ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0595259709989477,1.7991900405872947e-08,3.022529511730434e-07,14.0,0.0,5.552003860473633,2.310973661163492e-07,0,8.996297410872526e-08,3.2106034022507445e-07,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
2025-01-29T15:33:42,codecarbon,d07b5945-b85a-418e-a0f0-7167ab18d272,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.70885006900062,8.128709570551532e-06,3.043451720890839e-07,14.0,0.0,5.552003860473633,0.0001038664074311,0,4.118810051070231e-05,0.0001450545079418,France,FRA,île-de-france,,,Linux-6.11.0-14-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.3494,48.8558,14.805343627929688,machine,N,1.0
